1000, 843470
2000, 1037708
3000, 1116694
4000, 1167518
5000, 1199671
6000, 1231105
7000, 1256132
8000, 1286318
9000, 1315995
10000, 1339279
11000, 1362476
12000, 1389606
13000, 1410830
14000, 1433264
15000, 1445284
16000, 1465739
17000, 1489294
18000, 1503777
19000, 1519143
20000, 1540490
21000, 1559494
22000, 1575221
23000, 1584356
24000, 1600840
25000, 1619917
26000, 1631787
27000, 1641987
28000, 1646272
29000, 1657717
30000, 1672291
31000, 1674745
32000, 1685651
33000, 1701415
34000, 1711287
35000, 1722322
36000, 1722371
37000, 1737931
38000, 1750784
39000, 1760392
40000, 1769034
41000, 1774671
42000, 1784168
43000, 1793472
44000, 1797046
45000, 1806774
46000, 1816893
47000, 1825015
48000, 1829809
49000, 1837012
50000, 1852163
51000, 1855385
52000, 1860516
53000, 1862385
54000, 1871052
55000, 1884358
56000, 1881507
57000, 1882102
58000, 1882424
59000, 1890541
60000, 1892777
61000, 1892428
62000, 1895593
63000, 1907739
64000, 1911986
65000, 1911866
66000, 1917338
67000, 1934093
68000, 1936436
69000, 1944675
70000, 1950646
71000, 1954866
72000, 1965572
73000, 1968951
74000, 1974106
75000, 1979875
76000, 1989291
77000, 1998251
78000, 1993780
79000, 1999011
80000, 2009987
81000, 2012289
82000, 2015554
83000, 2024037
84000, 2026652
85000, 2030177
86000, 2032632
87000, 2032775
88000, 2037024
89000, 2043246
90000, 2044352
91000, 2041220
92000, 2049107
93000, 2056404
94000, 2059986
95000, 2065619
96000, 2064980
97000, 2098055
98000, 2100327
99000, 2099882
100000, 2106959
101000, 2121356
102000, 2129298
103000, 2131043
104000, 2135181
105000, 2142955
106000, 2144475
107000, 2131031
108000, 2132880
109000, 2130782
110000, 2140400
111000, 2140355
112000, 2087838
113000, 2055454
114000, 2054869
115000, 2040492
116000, 2029578
117000, 2018832
118000, 2025253
119000, 2019863
120000, 2017904
121000, 2016446
122000, 2015611
123000, 2022203
124000, 2025715
125000, 2021553
126000, 2020743
127000, 2030975
128000, 2032850
129000, 2034824
130000, 2038191
131000, 2045401
132000, 2052984
133000, 2053046
134000, 2054300
135000, 2065451
136000, 2073292
137000, 2072441
138000, 2076933
139000, 2080020
140000, 2085990
141000, 2091715
142000, 2088192
143000, 2090780
144000, 2100765
145000, 2100832
146000, 2104786
147000, 2104792
148000, 2113698
149000, 2122032
150000, 2121438
151000, 2126158
152000, 2127145
153000, 2135647
154000, 2138421
155000, 2140565
156000, 2140850
157000, 2152213
158000, 2152581
159000, 2158290
160000, 2159088
161000, 2169521
162000, 2173461
163000, 2172835
164000, 2168997
165000, 2175763
166000, 2181157
167000, 2177347
168000, 2178876
169000, 2180262
170000, 2205337
171000, 2183881
172000, 2190581
173000, 2188517
174000, 2202840
175000, 2207622
176000, 2199836
177000, 2200795
178000, 2205351
179000, 2211618
180000, 2201529
181000, 2205188
182000, 2210852
183000, 2202997
184000, 2194242
185000, 2195116
186000, 2203557
187000, 2204803
188000, 2211080
189000, 2205385
190000, 2215583
191000, 2229251
192000, 2244538
193000, 2243360
194000, 2245998
195000, 2249974
196000, 2260546
197000, 2255633
198000, 2261182
199000, 2261582
200000, 2269159
