1000, 854673
2000, 1058705
3000, 1133940
4000, 1185504
5000, 1217265
6000, 1247180
7000, 1275983
8000, 1306821
9000, 1333884
10000, 1354569
11000, 1378389
12000, 1404642
13000, 1458570
14000, 1445683
15000, 1464077
16000, 1488764
17000, 1522449
18000, 1534516
19000, 1542018
20000, 1554718
21000, 1578094
22000, 1586447
23000, 1600089
24000, 1616298
25000, 1635616
26000, 1648397
27000, 1655154
28000, 1663999
29000, 1672985
30000, 1682285
31000, 1688643
32000, 1699207
33000, 1710888
34000, 1734549
35000, 1734814
36000, 1737900
37000, 1756068
38000, 1767422
39000, 1776624
40000, 1784794
41000, 1793748
42000, 1802464
43000, 1812703
44000, 1810726
45000, 1820567
46000, 1828852
47000, 1824824
48000, 1827381
49000, 1835863
50000, 1852895
51000, 1857943
52000, 1860162
53000, 1867108
54000, 1873625
55000, 1882052
56000, 1879987
57000, 1879610
58000, 1886718
59000, 1887687
60000, 1890452
61000, 1895031
62000, 1897215
63000, 1907442
64000, 1911878
65000, 1913204
66000, 1919507
67000, 1927154
68000, 1937523
69000, 1943792
70000, 1947976
71000, 1953850
72000, 1963090
73000, 1976478
74000, 1973546
75000, 1979277
76000, 1993461
77000, 1998857
78000, 1997054
79000, 2000897
80000, 2006868
81000, 2013143
82000, 2016505
83000, 2017806
84000, 2025860
85000, 2029908
86000, 2033798
87000, 2027303
88000, 2031470
89000, 2037805
90000, 2042448
91000, 2048799
92000, 2055018
93000, 2075354
94000, 2082339
95000, 2078805
96000, 2084407
97000, 2097278
98000, 2104825
99000, 2108756
100000, 2109103
101000, 2123568
102000, 2133370
103000, 2131999
104000, 2136853
105000, 2141518
106000, 2147423
107000, 2148432
108000, 2146779
109000, 2151209
110000, 2160846
111000, 2153848
112000, 2092547
113000, 2061012
114000, 2050983
115000, 2041694
116000, 2026748
117000, 2022083
118000, 2019234
119000, 2020141
120000, 2020640
121000, 2016227
122000, 2024617
123000, 2030241
124000, 2032028
125000, 2027080
126000, 2025645
127000, 2034662
128000, 2037857
129000, 2043634
130000, 2042109
131000, 2052863
132000, 2062745
133000, 2056143
134000, 2059783
135000, 2069246
136000, 2075397
137000, 2078830
138000, 2078058
139000, 2085976
140000, 2099326
141000, 2107355
142000, 2098214
143000, 2101981
144000, 2107109
145000, 2115237
146000, 2112179
147000, 2114908
148000, 2122663
149000, 2127825
150000, 2129262
151000, 2127743
152000, 2135129
153000, 2143126
154000, 2140488
155000, 2141778
156000, 2145554
157000, 2159680
158000, 2157893
159000, 2164488
160000, 2163116
161000, 2168113
162000, 2175258
163000, 2174966
164000, 2176710
165000, 2179783
166000, 2183543
167000, 2188815
168000, 2182744
169000, 2190127
170000, 2192289
171000, 2207294
172000, 2180850
173000, 2206271
174000, 2186541
175000, 2185658
176000, 2179343
177000, 2178246
178000, 2185342
179000, 2183902
180000, 2185743
181000, 2188988
182000, 2193216
183000, 2194365
184000, 2194917
185000, 2199157
186000, 2205956
187000, 2211112
188000, 2203699
189000, 2204562
190000, 2208159
191000, 2222973
192000, 2218753
193000, 2224993
194000, 2220608
195000, 2234035
196000, 2237156
197000, 2236719
198000, 2240315
199000, 2241581
200000, 2249364
