1000, 378938
2000, 473563
3000, 509246
4000, 533748
5000, 548531
6000, 565967
7000, 571793
8000, 584569
9000, 599742
10000, 609428
11000, 620036
12000, 624565
13000, 632644
14000, 644271
15000, 646538
16000, 658756
17000, 667087
18000, 675113
19000, 676763
20000, 686589
21000, 699471
22000, 697114
23000, 707003
24000, 712835
25000, 722840
26000, 726266
27000, 733169
28000, 733122
29000, 741445
30000, 742264
31000, 748609
32000, 748522
33000, 761468
34000, 760584
35000, 764086
36000, 768104
37000, 779604
38000, 781746
39000, 785952
40000, 789759
41000, 795240
42000, 799908
43000, 804713
44000, 804512
45000, 810575
46000, 817529
47000, 821414
48000, 818835
49000, 825788
50000, 835358
51000, 838002
52000, 840630
53000, 839974
54000, 845112
55000, 848985
56000, 847640
57000, 849949
58000, 850536
59000, 855004
60000, 857611
61000, 862078
62000, 861264
63000, 865750
64000, 869548
65000, 869252
66000, 874159
67000, 877007
68000, 877615
69000, 878453
70000, 879900
71000, 884688
72000, 887553
73000, 895654
74000, 888999
75000, 894544
76000, 899550
77000, 899853
78000, 907556
79000, 902518
80000, 911743
81000, 910134
82000, 911840
83000, 916455
84000, 920921
85000, 921041
86000, 921279
87000, 919023
88000, 925716
89000, 933856
90000, 929280
91000, 930660
92000, 929611
93000, 935257
94000, 932026
95000, 933285
96000, 940234
97000, 941117
98000, 947532
99000, 945515
100000, 953161
101000, 958538
102000, 958365
103000, 956768
104000, 959098
105000, 964589
106000, 964050
107000, 965498
108000, 965006
109000, 970996
110000, 969515
111000, 968341
112000, 967528
113000, 973507
114000, 971586
115000, 975074
116000, 968848
117000, 974039
118000, 974514
119000, 973676
120000, 971194
121000, 973567
122000, 975414
123000, 979716
124000, 975932
125000, 977497
126000, 982498
127000, 982417
128000, 980492
129000, 978735
130000, 971045
131000, 980782
132000, 977978
133000, 981030
134000, 981805
135000, 989871
136000, 983888
137000, 989994
138000, 992508
139000, 991208
140000, 993690
141000, 993660
142000, 992214
143000, 1003166
144000, 1003990
145000, 1000307
146000, 1003448
147000, 1005689
148000, 1005273
149000, 1006654
150000, 1010616
151000, 1008099
152000, 1012598
153000, 1011763
154000, 1008159
155000, 1015530
156000, 1012838
157000, 1014109
158000, 1014861
159000, 1017918
160000, 1019438
161000, 1022394
162000, 1021766
163000, 1016212
164000, 1022282
165000, 1025530
166000, 1021634
167000, 1024799
168000, 1025557
169000, 1027544
170000, 1033593
171000, 1029401
172000, 1026901
173000, 1031589
174000, 1037361
175000, 1027085
176000, 1029927
177000, 1032807
178000, 1029328
179000, 1037110
180000, 1034096
181000, 1031115
182000, 1033554
183000, 1037514
184000, 1037520
185000, 1039801
186000, 1044834
187000, 1042197
188000, 1038888
189000, 1044857
190000, 1051998
191000, 1047111
192000, 1051915
193000, 1050290
194000, 1049387
195000, 1061165
196000, 1058850
197000, 1057364
198000, 1055908
199000, 1065057
200000, 1062231
201000, 1058952
202000, 1064267
203000, 1068736
204000, 1074003
205000, 1077940
206000, 1077043
207000, 1079210
208000, 1076130
209000, 1077320
210000, 1079407
211000, 1075745
212000, 1083616
213000, 1080192
214000, 1082360
215000, 1081078
216000, 1085660
217000, 1086689
218000, 1087811
219000, 1085259
220000, 1086898
221000, 1085744
222000, 1085210
223000, 1087372
224000, 1086700
225000, 1084424
226000, 1085560
227000, 1087140
228000, 1084203
229000, 1083870
230000, 1087023
231000, 1082268
232000, 1084512
233000, 1085652
234000, 1083752
235000, 1081492
236000, 1078314
237000, 1083262
238000, 1083464
239000, 1079747
240000, 1081216
241000, 1082523
242000, 1086137
243000, 1080275
244000, 1085191
245000, 1089480
246000, 1083611
247000, 1084025
248000, 1084690
249000, 1087811
250000, 1103433
251000, 1089600
252000, 1091303
253000, 1091691
254000, 1096264
255000, 1096401
256000, 1090333
257000, 1091623
258000, 1096006
259000, 1099828
260000, 1097715
261000, 1098728
262000, 1103220
263000, 1104629
264000, 1103843
265000, 1101714
266000, 1110264
267000, 1109787
268000, 1103853
269000, 1105753
270000, 1109329
271000, 1114832
272000, 1107426
273000, 1112039
274000, 1111652
275000, 1114697
276000, 1111791
277000, 1115249
278000, 1117322
279000, 1115296
280000, 1121491
281000, 1115312
282000, 1116082
283000, 1117537
284000, 1123690
285000, 1122982
286000, 1125646
287000, 1121620
288000, 1125828
289000, 1123193
290000, 1123113
291000, 1127690
292000, 1126878
293000, 1124294
294000, 1124424
295000, 1122209
296000, 1122606
297000, 1122795
298000, 1118574
299000, 1119348
300000, 1124693
301000, 1126088
302000, 1121756
303000, 1124231
304000, 1131125
305000, 1128561
306000, 1127370
307000, 1128142
308000, 1133324
309000, 1132351
310000, 1129964
311000, 1130843
312000, 1132310
313000, 1136504
314000, 1131897
315000, 1134474
316000, 1139795
317000, 1148811
318000, 1141910
319000, 1142920
320000, 1147177
321000, 1150100
322000, 1153014
323000, 1156840
324000, 1152276
325000, 1153117
326000, 1160039
327000, 1153537
328000, 1152093
329000, 1152839
330000, 1158649
331000, 1152865
332000, 1152943
333000, 1154019
334000, 1140772
335000, 1127846
336000, 1118697
337000, 1114631
338000, 1112443
339000, 1103411
340000, 1102804
341000, 1099730
342000, 1096729
343000, 1104305
344000, 1098853
345000, 1093487
346000, 1090881
347000, 1095540
348000, 1097125
349000, 1090887
350000, 1090744
351000, 1098497
352000, 1096310
353000, 1090039
354000, 1089687
355000, 1090946
356000, 1095708
357000, 1089847
358000, 1092994
359000, 1091538
360000, 1093224
361000, 1093916
362000, 1093415
363000, 1094153
364000, 1094768
365000, 1101046
366000, 1096445
367000, 1095873
368000, 1097303
369000, 1101995
370000, 1103931
371000, 1101095
372000, 1103731
373000, 1107575
374000, 1103722
375000, 1101989
376000, 1111260
377000, 1109018
378000, 1104850
379000, 1104999
380000, 1111971
381000, 1110965
382000, 1107587
383000, 1110061
384000, 1112212
385000, 1118225
386000, 1114600
387000, 1116152
388000, 1116990
389000, 1120401
390000, 1117720
391000, 1121211
392000, 1119858
393000, 1121937
394000, 1122569
395000, 1122775
396000, 1120457
397000, 1123653
398000, 1124012
399000, 1127121
