312396, 843470
478438, 1037708
593943, 1116694
679454, 1167518
743903, 1199671
793538, 1231105
832190, 1256132
863319, 1286318
888362, 1315995
909054, 1339279
926359, 1362476
941197, 1389606
954124, 1410830
965545, 1433264
976089, 1445284
985774, 1465739
994886, 1489294
1003311, 1503777
1011519, 1519143
1019551, 1540490
1027311, 1559494
1034909, 1575221
1042286, 1584356
1049590, 1600840
1056965, 1619917
1064064, 1631787
1071274, 1641987
1078343, 1646272
1085403, 1657717
1092516, 1672291
1099512, 1674745
1106601, 1685651
1113597, 1701415
1120639, 1711287
1127699, 1722322
1134667, 1722371
1141520, 1737931
1148492, 1750784
1155422, 1760392
1162398, 1769034
1169475, 1774671
1176538, 1784168
1183497, 1793472
1190529, 1797046
1197411, 1806774
1204461, 1816893
1211566, 1825015
1218469, 1829809
1225301, 1837012
1232286, 1852163
1239350, 1855385
1246465, 1860516
1253486, 1862385
1260522, 1871052
1267625, 1884358
1274632, 1881507
1281606, 1882102
1288500, 1882424
1295414, 1890541
1302432, 1892777
1309297, 1892428
1316346, 1895593
1323309, 1907739
1330359, 1911986
1337349, 1911866
1344362, 1917338
1351251, 1934093
1358127, 1936436
1365299, 1944675
1372226, 1950646
1379171, 1954866
1386074, 1965572
1393073, 1968951
1399999, 1974106
1406923, 1979875
1413906, 1989291
1420875, 1998251
1427953, 1993780
1434884, 1999011
1441843, 2009987
1448845, 2012289
1455856, 2015554
1462803, 2024037
1469709, 2026652
1476777, 2030177
1483587, 2032632
1490646, 2032775
1497607, 2037024
1504613, 2043246
1511685, 2044352
1518635, 2041220
1525466, 2049107
1532454, 2056404
1539519, 2059986
1546500, 2065619
1553515, 2064980
1560496, 2098055
1567489, 2100327
1574431, 2099882
1581307, 2106959
1588357, 2121356
1595319, 2129298
1602373, 2131043
1609356, 2135181
1616371, 2142955
1623367, 2144475
1630260, 2131031
1637350, 2132880
1644383, 2130782
1651426, 2140400
1658443, 2140355
1659240, 2087838
1659240, 2055454
1659240, 2054869
1659240, 2040492
1659240, 2029578
1659240, 2018832
1659240, 2025253
1659240, 2019863
1659240, 2017904
1659240, 2016446
1659240, 2015611
1659240, 2022203
1659240, 2025715
1659240, 2021553
1659240, 2020743
1659240, 2030975
1659240, 2032850
1659240, 2034824
1659240, 2038191
1659240, 2045401
1659240, 2052984
1659240, 2053046
1659240, 2054300
1659240, 2065451
1659240, 2073292
1659240, 2072441
1659240, 2076933
1659240, 2080020
1659240, 2085990
1659240, 2091715
1659240, 2088192
1659240, 2090780
1659240, 2100765
1659240, 2100832
1659240, 2104786
1659240, 2104792
1659240, 2113698
1659240, 2122032
1659240, 2121438
1659240, 2126158
1659240, 2127145
1659240, 2135647
1659240, 2138421
1659240, 2140565
1659240, 2140850
1659240, 2152213
1659240, 2152581
1659240, 2158290
1659240, 2159088
1659240, 2169521
1659240, 2173461
1659240, 2172835
1659240, 2168997
1659240, 2175763
1659240, 2181157
1659240, 2177347
1659240, 2178876
1659240, 2180262
1659240, 2205337
1659240, 2183881
1659240, 2190581
1659240, 2188517
1659240, 2202840
1659240, 2207622
1659240, 2199836
1659240, 2200795
1659240, 2205351
1659240, 2211618
1659240, 2201529
1659240, 2205188
1659240, 2210852
1659240, 2202997
1659240, 2194242
1659240, 2195116
1659240, 2203557
1659240, 2204803
1659240, 2211080
1659240, 2205385
1659240, 2215583
1659240, 2229251
1659240, 2244538
1659240, 2243360
1659240, 2245998
1659240, 2249974
1659240, 2260546
1659240, 2255633
1659240, 2261182
1659240, 2261582
1659240, 2269159
