1000, 797
2000, 1004
3000, 1088
4000, 1136
5000, 1188
6000, 1216
7000, 1263
8000, 1314
9000, 1305
10000, 1536
11000, 1387
12000, 1400
13000, 1420
14000, 1474
15000, 1605
16000, 1682
17000, 1505
18000, 1503
19000, 1558
20000, 1595
21000, 1646
22000, 1641
23000, 1667
24000, 1809
25000, 1619
26000, 1623
27000, 1623
28000, 1648
29000, 1638
30000, 1633
31000, 1627
32000, 1630
33000, 1643
34000, 1648
35000, 1682
36000, 1686
37000, 1702
38000, 1710
39000, 1739
40000, 1751
41000, 1751
42000, 1765
43000, 1763
44000, 1766
45000, 1780
46000, 1767
47000, 1781
48000, 1787
49000, 1818
50000, 1823
51000, 1829
52000, 1856
53000, 1867
54000, 1855
55000, 1853
56000, 1856
57000, 1847
58000, 1843
59000, 1825
60000, 1812
61000, 1860
62000, 1819
63000, 1825
64000, 1830
65000, 1845
66000, 1859
67000, 1865
68000, 1855
69000, 1889
70000, 1893
71000, 1899
72000, 1907
73000, 1917
74000, 1916
75000, 1921
76000, 1916
77000, 1971
78000, 1953
79000, 1963
80000, 1968
81000, 1969
82000, 1981
83000, 1990
84000, 1987
85000, 1978
86000, 1984
87000, 1993
88000, 1974
89000, 1969
90000, 1969
91000, 1977
92000, 1982
93000, 1986
94000, 1995
95000, 2004
96000, 1995
97000, 2012
98000, 2027
99000, 2035
100000, 2043
101000, 2066
102000, 2071
103000, 2068
104000, 2077
105000, 2074
106000, 2086
107000, 2087
108000, 2116
109000, 2109
110000, 2117
111000, 2106
112000, 2122
113000, 2123
114000, 2097
115000, 2086
116000, 2063
117000, 2054
118000, 2037
119000, 2032
120000, 2025
121000, 2043
122000, 2018
123000, 2089
124000, 2032
125000, 2040
126000, 2034
127000, 2053
128000, 2050
129000, 2063
130000, 2067
131000, 2070
132000, 2073
133000, 2081
134000, 2103
135000, 2114
136000, 2113
137000, 2115
138000, 2121
139000, 2112
140000, 2119
141000, 2123
142000, 2136
143000, 2144
144000, 2127
145000, 2155
146000, 2149
147000, 2125
148000, 2120
149000, 2137
150000, 2146
151000, 2162
152000, 2166
153000, 2163
154000, 2167
155000, 2177
156000, 2189
157000, 2177
158000, 2183
159000, 2190
160000, 2188
161000, 2227
162000, 2221
163000, 2229
164000, 2231
165000, 2230
166000, 2245
167000, 2246
168000, 2219
169000, 2221
170000, 2224
171000, 2220
172000, 2223
173000, 2201
174000, 2201
175000, 2182
176000, 2199
177000, 2169
178000, 2177
179000, 2199
180000, 2175
181000, 2187
182000, 2167
183000, 2187
184000, 2206
185000, 2199
186000, 2180
187000, 2211
188000, 2227
189000, 2224
190000, 2231
191000, 2209
192000, 2240
193000, 2244
194000, 2255
195000, 2252
196000, 2265
197000, 2266
198000, 2257
199000, 2259
200000, 2261
201000, 2273
202000, 2280
203000, 2279
204000, 2285
205000, 2281
206000, 2290
207000, 2270
208000, 2276
209000, 2273
210000, 2319
211000, 2304
212000, 2324
213000, 2324
214000, 2330
215000, 2324
216000, 2337
217000, 2320
218000, 2343
219000, 2330
220000, 2329
221000, 2368
222000, 2340
223000, 2376
224000, 2356
225000, 2341
226000, 2338
227000, 2324
228000, 2325
229000, 2304
230000, 2287
231000, 2298
232000, 2284
233000, 2269
234000, 2261
235000, 2243
236000, 2231
237000, 2217
238000, 2202
239000, 2217
240000, 2204
241000, 2193
242000, 2200
243000, 2210
244000, 2220
245000, 2226
246000, 2213
247000, 2218
248000, 2234
249000, 2237
250000, 2251
251000, 2262
252000, 2264
253000, 2256
254000, 2263
255000, 2262
256000, 2266
257000, 2279
258000, 2286
259000, 2285
260000, 2282
261000, 2288
262000, 2288
263000, 2293
264000, 2299
265000, 2312
266000, 2306
267000, 2301
268000, 2315
269000, 2323
270000, 2314
271000, 2327
272000, 2331
273000, 2347
274000, 2340
275000, 2350
276000, 2354
277000, 2373
278000, 2375
279000, 2361
280000, 2356
281000, 2370
282000, 2368
283000, 2380
284000, 2378
285000, 2365
286000, 2374
287000, 2371
288000, 2364
289000, 2367
290000, 2375
291000, 2360
292000, 2359
293000, 2346
294000, 2349
295000, 2357
296000, 2349
297000, 2343
298000, 2332
299000, 2357
